X,Y,depth,month,distance,preds
-0.6864583333333334,37.628125,22.579999923706055,August,17.736365688217365,0.0034871166480276274
-0.6864583333333334,37.628125,22.579999923706055,September,17.736365688217365,0.001462640114817303
-0.6843750000000001,37.628125,23.8700008392334,July,17.91084702326073,0.03069818441864628
-0.6843750000000001,37.628125,23.8700008392334,August,17.91084702326073,0.0034220482978560857
-0.6843750000000001,37.628125,23.8700008392334,September,17.91084702326073,0.0014367994504473631
-0.6822916666666667,37.628125,33.029998779296875,July,18.085516360172257,0.02954080374260222
-0.6822916666666667,37.628125,33.029998779296875,August,18.085516360172257,0.0033588170212572005
-0.6822916666666667,37.628125,33.029998779296875,September,18.085516360172257,0.001411678661877445
-0.6802083333333334,37.628125,40.61000061035156,July,18.26036830387896,0.02843173938965787
-0.6802083333333334,37.628125,40.61000061035156,August,18.26036830387896,0.003297365143123962
-0.6802083333333334,37.628125,40.61000061035156,September,18.26036830387896,0.0013872556214926935
-0.6781250000000001,37.628125,48.72999954223633,July,18.435397658454214,0.02736882635160905
-0.6781250000000001,37.628125,48.72999954223633,August,18.435397658454214,0.003237636500017174
-0.6781250000000001,37.628125,48.72999954223633,September,18.435397658454214,0.0013635087537236788
-0.6760416666666668,37.628125,44.279998779296875,July,18.61059941825919,0.026349997510063193
-0.6760416666666668,37.628125,44.279998779296875,August,18.61059941825919,0.0031795764493102
-0.6760416666666668,37.628125,44.279998779296875,September,18.61059941825919,0.0013404170412455627
-0.6739583333333334,37.628125,50.40999984741211,July,18.785968759551363,0.02537327974125251
-0.6739583333333334,37.628125,50.40999984741211,August,18.785968759551363,0.0031231318714304733
-0.6739583333333334,37.628125,50.40999984741211,September,18.785968759551363,0.0013179600283401162
-0.671875,37.628125,61.25,July,18.961501032510608,0.02443679008547747
-0.671875,37.628125,61.25,August,18.961501032510608,0.0030682511656695477
-0.671875,37.628125,61.25,September,18.961501032510608,0.0012961178215965584
-0.6697916666666667,37.628125,68.87999725341797,July,19.137191753673417,0.02353873199288096
-0.6697916666666667,37.628125,68.87999725341797,August,19.137191753673417,0.003014884240251452
-0.6697916666666667,37.628125,68.87999725341797,September,19.137191753673417,0.0012748710882212664
-0.6677083333333333,37.628125,71.410003662109375,July,19.3130365987437,0.022677391655711553
-0.6677083333333333,37.628125,71.410003662109375,August,19.3130365987437,0.002962982497354865
-0.6677083333333333,37.628125,71.410003662109375,September,19.3130365987437,0.0012542010522310443
-0.703125,37.62604166666667,0.2900705337524414,July,16.269748019472832,0.04784577372114019
-0.703125,37.62604166666667,0.2900705337524414,August,16.269748019472832,0.004428987269769929
-0.703125,37.62604166666667,0.2900705337524414,September,16.269748019472832,0.0018419815377910642
-0.7010416666666667,37.62604166666667,13.039999961853027,July,16.44333089530301,0.0459602494165389
-0.7010416666666667,37.62604166666667,13.039999961853027,August,16.44333089530301,0.00433890744851488
-0.7010416666666667,37.62604166666667,13.039999961853027,September,16.44333089530301,0.0018063336821862723
-0.6989583333333333,37.62604166666667,16.670000076293945,July,16.61713726304337,0.04415556612713267
-0.6989583333333333,37.62604166666667,16.670000076293945,August,16.61713726304337,0.004251396575323347
-0.6989583333333333,37.62604166666667,16.670000076293945,September,16.61713726304337,0.0017716850771648926
-0.696875,37.62604166666667,19.809999465942383,July,16.791160182471838,0.042428121303587134
-0.696875,37.62604166666667,19.809999465942383,August,16.791160182471838,0.004166378915733812
-0.696875,37.62604166666667,19.809999465942383,September,16.791160182471838,0.0017380070489237166
-0.6947916666666667,37.62604166666667,20.8700008392334,July,16.96539298965572,0.040774467204348415
-0.6947916666666667,37.62604166666667,20.8700008392334,August,16.96539298965572,0.00408378041855297
-0.6947916666666667,37.62604166666667,20.8700008392334,September,16.96539298965572,0.001705271521051853
-0.6927083333333334,37.62604166666667,22.260000228881836,July,17.139829283746007,0.03919130519109209
-0.6927083333333334,37.62604166666667,22.260000228881836,August,17.139829283746007,0.00400352870835019
-0.6927083333333334,37.62604166666667,22.260000228881836,September,17.139829283746007,0.0016734510135154156
-0.690625,37.62604166666667,23.709999084472656,July,17.314462914511832,0.03767548018074977
-0.690625,37.62604166666667,23.709999084472656,August,17.314462914511832,0.00392555307991466
-0.690625,37.62604166666667,23.709999084472656,September,17.314462914511832,0.0016425186425301158
-0.6885416666666667,37.62604166666667,24.530000686645508,July,17.489287970545515,0.036223975251660566
-0.6885416666666667,37.62604166666667,24.530000686645508,August,17.489287970545515,0.0038497844943725665
-0.6885416666666667,37.62604166666667,24.530000686645508,September,17.489287970545515,0.0016124481211954903
-0.6864583333333334,37.62604166666667,24.1200008392334,July,17.664298768107177,0.03483390639884358
-0.6864583333333334,37.62604166666667,24.1200008392334,August,17.664298768107177,0.0037761555764209086
-0.6864583333333334,37.62604166666667,24.1200008392334,September,17.664298768107177,0.001583213760663345
-0.6843750000000001,37.62604166666667,25.59000015258789,July,17.839489840569474,0.03350251743222722
-0.6843750000000001,37.62604166666667,25.59000015258789,August,17.839489840569474,0.003704600611974277
-0.6843750000000001,37.62604166666667,25.59000015258789,September,17.839489840569474,0.0015547904715441847
-0.6822916666666667,37.62604166666667,33.38999938964844,July,18.01485592843167,0.032227175011660815
-0.6822916666666667,37.62604166666667,33.38999938964844,August,18.01485592843167,0.0036350555454696476
-0.6822916666666667,37.62604166666667,33.38999938964844,September,18.01485592843167,0.0015271537652317404
-0.6802083333333334,37.62604166666667,47.58000183105469,July,18.190391969853714,0.03100536381311726
-0.6802083333333334,37.62604166666667,47.58000183105469,August,18.190391969853714,0.0035674579760724113
-0.6802083333333334,37.62604166666667,47.58000183105469,September,18.190391969853714,0.0015002797548225506
-0.6781250000000001,37.62604166666667,55.22999954223633,July,18.36609309169944,0.02983468182188513
-0.6781250000000001,37.62604166666667,55.22999954223633,August,18.36609309169944,0.00350174715214786
-0.6781250000000001,37.62604166666667,55.22999954223633,September,18.36609309169944,0.0014741451553564522
-0.6760416666666668,37.62604166666667,47.209999084472656,July,18.5419546010433,0.028712835749808475
-0.6760416666666668,37.62604166666667,47.209999084472656,August,18.5419546010433,0.003437863963459355
-0.6760416666666668,37.62604166666667,47.209999084472656,September,18.5419546010433,0.001448727283142333
-0.6739583333333334,37.62604166666667,56.9900016784668,July,18.717971977121284,0.02763763657533129
-0.6739583333333334,37.62604166666667,56.9900016784668,August,18.717971977121284,0.003375750930752957
-0.6739583333333334,37.62604166666667,56.9900016784668,September,18.717971977121284,0.0014240040540159829
-0.671875,37.62604166666667,71.30000305175781,July,18.894140863693664,0.026606995206084297
-0.671875,37.62604166666667,71.30000305175781,August,18.894140863693664,0.0033153521925158437
-0.671875,37.62604166666667,71.30000305175781,September,18.894140863693664,0.0013999539804293649
-0.6697916666666667,37.62604166666667,77.2300033569336,July,19.070457061810654,0.025618918264470592
-0.6697916666666667,37.62604166666667,77.2300033569336,August,19.070457061810654,0.0032566134888265623
-0.6697916666666667,37.62604166666667,77.2300033569336,September,19.070457061810654,0.0013765561673256992
-0.6677083333333333,37.62604166666667,78.62999725341797,July,19.246916522934484,0.024671503997719373
-0.6677083333333333,37.62604166666667,78.62999725341797,August,19.246916522934484,0.003199482142379543
-0.6677083333333333,37.62604166666667,78.62999725341797,September,19.246916522934484,0.001353790306823559
-0.7052083333333334,37.62395833333334,8.439000129699707,July,16.02024343022789,0.05527952104472357
-0.7052083333333334,37.62395833333334,8.439000129699707,August,16.02024343022789,0.004974552026094531
-0.7052083333333334,37.62395833333334,8.439000129699707,September,16.02024343022789,0.002065889262805152
-0.703125,37.62395833333334,9.59000015258789,July,16.19441560666923,0.05307507984675114
-0.703125,37.62395833333334,9.59000015258789,August,16.19441560666923,0.004871318261264568
-0.703125,37.62395833333334,9.59000015258789,September,16.19441560666923,0.0020250595612422467
-0.7010416666666667,37.62395833333334,15.550000190734863,July,16.3688022036333,0.050965685951205
-0.7010416666666667,37.62395833333334,15.550000190734863,August,16.3688022036333,0.004771010918493575
-0.7010416666666667,37.62395833333334,15.550000190734863,September,16.3688022036333,0.001985365551749988
-0.6989583333333333,37.62395833333334,18.6200008392334,July,16.543396440313924,0.04894709575553814
-0.6989583333333333,37.62395833333334,18.6200008392334,August,16.543396440313924,0.0046735443186248565
-0.6989583333333333,37.62395833333334,18.6200008392334,September,16.543396440313924,0.0019467748835511841
-0.696875,37.62395833333334,20.950000762939453,July,16.7181918112531,0.047015249248579055
-0.696875,37.62395833333334,20.950000762939453,August,16.7181918112531,0.004578834775389088
-0.696875,37.62395833333334,20.950000762939453,September,16.7181918112531,0.0019092559169133598
-0.6947916666666667,37.62395833333334,22.110000610351563,July,16.89318207290098,0.04516626308919868
-0.6947916666666667,37.62395833333334,22.110000610351563,August,16.89318207290098,0.00448680058035418
-0.6947916666666667,37.62395833333334,22.110000610351563,September,16.89318207290098,0.0018727777194817666
-0.6927083333333334,37.62395833333334,23.770000457763672,July,17.06836123093029,0.043396423858143504
-0.6927083333333334,37.62395833333334,23.770000457763672,August,17.06836123093029,0.004397361987268857
-0.6927083333333334,37.62395833333334,23.770000457763672,September,17.06836123093029,0.001837310062418476
-0.690625,37.62395833333334,24.770000457763672,July,17.24372352825516,0.04170218148771289
-0.690625,37.62395833333334,24.770000457763672,August,17.24372352825516,0.004310441195943021
-0.690625,37.62395833333334,24.770000457763672,September,17.24372352825516,0.0018028234163995525
-0.6885416666666667,37.62395833333334,26.440000534057617,July,17.41926343372236,0.04008014287082524
-0.6885416666666667,37.62395833333334,26.440000534057617,August,17.41926343372236,0.004225962335611043
-0.6885416666666667,37.62395833333334,26.440000534057617,September,17.41926343372236,0.0017692889474410205
-0.6864583333333334,37.62395833333334,26.860000610351563,July,17.594975631413725,0.038527065650966356
-0.6864583333333334,37.62395833333334,26.860000610351563,August,17.594975631413725,0.004143851447784597
-0.6864583333333334,37.62395833333334,26.860000610351563,September,17.594975631413725,0.001736678512549565
-0.6843750000000001,37.62395833333334,27.940000534057617,July,17.770855010542505,0.03703985219215292
-0.6843750000000001,37.62395833333334,27.940000534057617,August,17.770855010542505,0.004064036468449537
-0.6843750000000001,37.62395833333334,27.940000534057617,September,17.770855010542505,0.0017049646551307869
-0.6822916666666667,37.62395833333334,35.83000183105469,July,17.9468966558967,0.03561554372808102
-0.6822916666666667,37.62395833333334,35.83000183105469,August,17.9468966558967,0.0039864472094992545
-0.6822916666666667,37.62395833333334,35.83000183105469,September,17.9468966558967,0.001674120600103312
-0.6802083333333334,37.62395833333334,58.02000045776367,July,18.12309583879175,0.03425131468892858
-0.6802083333333334,37.62395833333334,58.02000045776367,August,18.12309583879175,0.0039110153392735904
-0.6802083333333334,37.62395833333334,58.02000045776367,September,18.12309583879175,0.0016441202486573421
-0.6781250000000001,37.62395833333334,60.290000915527344,July,18.29944800851834,0.03294446720350648
-0.6781250000000001,37.62395833333334,60.290000915527344,August,18.29944800851834,0.0038376743620343705
-0.6781250000000001,37.62395833333334,60.290000915527344,September,18.29944800851834,0.0016149381725800457
-0.6760416666666668,37.62395833333334,55.7599983215332,July,18.475948784229995,0.03169242577509288
-0.6760416666666668,37.62395833333334,55.7599983215332,August,18.475948784229995,0.0037663595962941936
-0.6760416666666668,37.62395833333334,55.7599983215332,September,18.475948784229995,0.0015865496081056648
-0.6739583333333334,37.62395833333334,70.33000183105469,July,18.65259394727764,0.030492732128094932
-0.6739583333333334,37.62395833333334,70.33000183105469,August,18.65259394727764,0.0036970081518407165
-0.6739583333333334,37.62395833333334,70.33000183105469,September,18.65259394727764,0.0015589304492173027
-0.671875,37.62395833333334,78,July,18.829379433923975,0.029343040223928567
-0.671875,37.62395833333334,78,August,18.829379433923975,0.0036295589054396917
-0.671875,37.62395833333334,78,September,18.829379433923975,0.0015320572403857654
-0.6697916666666667,37.62395833333334,82.37000274658203,July,19.006301328463458,0.028241111443291864
-0.6697916666666667,37.62395833333334,82.37000274658203,August,19.006301328463458,0.003563952475132199
-0.6697916666666667,37.62395833333334,82.37000274658203,September,19.006301328463458,0.0015059071687031978
-0.7072916666666668,37.621875,0,July,15.77231790473719,0.06469776268791794
-0.7072916666666668,37.621875,0,August,15.77231790473719,0.005660900032780989
-0.7072916666666668,37.621875,0,September,15.77231790473719,0.00234754940092617
-0.7052083333333334,37.621875,13.630000114440918,July,15.947080376784989,0.062087662423725154
-0.7052083333333334,37.621875,13.630000114440918,August,15.947080376784989,0.00554110917157569
-0.7052083333333334,37.621875,13.630000114440918,September,15.947080376784989,0.00230020043913227
-0.703125,37.621875,14.34000015258789,July,16.122047833719645,0.059590676519696496
-0.703125,37.621875,14.34000015258789,August,16.122047833719645,0.005424690558446803
-0.703125,37.621875,14.34000015258789,September,16.122047833719645,0.0022541571062674294
-0.7010416666666667,37.621875,16.770000457763672,July,16.297213673283736,0.057201748379425946
-0.7010416666666667,37.621875,16.770000457763672,August,16.297213673283736,0.0053115462824999396
-0.7010416666666667,37.621875,16.770000457763672,September,16.297213673283736,0.002209382539476782
-0.6989583333333333,37.621875,20.059999465942383,July,16.472571566715555,0.054916040943775155
-0.6989583333333333,37.621875,20.059999465942383,August,16.472571566715555,0.005201580758027476
-0.6989583333333333,37.621875,20.059999465942383,September,16.472571566715555,0.002165840706331005
-0.696875,37.621875,22.020000457763672,July,16.648115445110264,0.05272892831192343
-0.696875,37.621875,22.020000457763672,August,16.648115445110264,0.005094700704005607
-0.696875,37.621875,22.020000457763672,September,16.648115445110264,0.0021234963994029117
-0.6947916666666667,37.621875,24.260000228881836,July,16.823839486549055,0.05063598756981645
-0.6947916666666667,37.621875,24.260000228881836,August,16.823839486549055,0.004990815121843925
-0.6947916666666667,37.621875,24.260000228881836,September,16.823839486549055,0.0020823152301742663
-0.6927083333333334,37.621875,25.5,July,16.999738103984544,0.048632990832393246
-0.6927083333333334,37.621875,25.5,August,16.999738103984544,0.00488983527157898
-0.6927083333333334,37.621875,25.5,September,16.999738103984544,0.0020422636223409677
-0.690625,37.621875,26.93000030517578,July,17.175805933796624,0.046715897505222405
-0.690625,37.621875,26.93000030517578,August,17.175805933796624,0.004791674646736721
-0.690625,37.621875,26.93000030517578,September,17.175805933796624,0.002003308804599149
-0.6885416666666667,37.621875,29.079999923706055,July,17.352037825004448,0.04488084676789378
-0.6885416666666667,37.621875,29.079999923706055,August,17.352037825004448,0.004696248947940288
-0.6885416666666667,37.621875,29.079999923706055,September,17.352037825004448,0.0019654188029344763
-0.6864583333333334,37.621875,30.5,July,17.528428829073096,0.0431241502814459
-0.6864583333333334,37.621875,30.5,August,17.528428829073096,0.0046034760554150836
-0.6864583333333334,37.621875,30.5,September,17.528428829073096,0.0019285624324687457
-0.6843750000000001,37.621875,32.720001220703125,July,17.70497419029108,0.04144228512005748
-0.6843750000000001,37.621875,32.720001220703125,August,17.70497419029108,0.0045132760004569054
-0.6843750000000001,37.621875,32.720001220703125,September,17.70497419029108,0.001892709288882937
-0.6822916666666667,37.621875,46.970001220703125,July,17.88166933668078,0.039831886926501796
-0.6822916666666667,37.621875,46.970001220703125,August,17.88166933668078,0.004425570935927878
-0.6822916666666667,37.621875,46.970001220703125,September,17.88166933668078,0.0018578297394358917
-0.6802083333333334,37.621875,64.08000183105469,July,18.05850987139242,0.03828974328999643
-0.6802083333333334,37.621875,64.08000183105469,August,18.05850987139242,0.004340285105821881
-0.6802083333333334,37.621875,64.08000183105469,September,18.05850987139242,0.0018238949135884932
-0.6781250000000001,37.621875,66.76000213623047,July,18.235491564590706,0.03681278734415996
-0.6781250000000001,37.621875,66.76000213623047,August,18.235491564590706,0.00425734481393392
-0.6781250000000001,37.621875,66.76000213623047,September,18.235491564590706,0.0017908766932411893
-0.6760416666666668,37.621875,69.83000183105469,July,18.412610345748668,0.03539809158281136
-0.6760416666666668,37.621875,69.83000183105469,August,18.412610345748668,0.004176678391678987
-0.6760416666666668,37.621875,69.83000183105469,September,18.412610345748668,0.0017587477025967104
-0.6739583333333334,37.621875,77.79000091552734,July,18.58986229638116,0.03404286189004218
-0.6739583333333334,37.621875,77.79000091552734,August,18.58986229638116,0.00409821616506703
-0.6739583333333334,37.621875,77.79000091552734,September,18.58986229638116,0.0017274812976451604
-0.671875,37.621875,82.23999786376953,July,18.767243643142603,0.03274443178143591
-0.671875,37.621875,82.23999786376953,August,18.767243643142603,0.004021890420878239
-0.671875,37.621875,82.23999786376953,September,18.767243643142603,0.001697051555283461
-0.7093750000000001,37.61979166666667,0,July,15.526047267716113,0.07661915807832673
-0.7093750000000001,37.61979166666667,0,August,15.526047267716113,0.006519608339709942
-0.7093750000000001,37.61979166666667,0,September,15.526047267716113,0.0026997970492629642
-0.7072916666666668,37.61979166666667,10.640000343322754,July,15.701400052484574,0.0734928165359113
-0.7072916666666668,37.61979166666667,10.640000343322754,August,15.701400052484574,0.006379009223463098
-0.7072916666666668,37.61979166666667,10.640000343322754,September,15.701400052484574,0.0026442593449952723
-0.7052083333333334,37.61979166666667,14.850000381469728,July,15.876948028562984,0.07050261769029181
-0.7052083333333334,37.61979166666667,14.850000381469728,August,15.876948028562984,0.006242339545968985
-0.7052083333333334,37.61979166666667,14.850000381469728,September,15.876948028562984,0.0025902393867541103
-0.703125,37.61979166666667,17.09000015258789,July,16.052684792181392,0.067642470035594
-0.703125,37.61979166666667,17.09000015258789,August,16.052684792181392,0.006109486309651539
-0.703125,37.61979166666667,17.09000015258789,September,16.052684792181392,0.002537694760608988
-0.7010416666666667,37.61979166666667,18.959999084472656,July,16.22860421021471,0.06490654696903676
-0.7010416666666667,37.61979166666667,18.959999084472656,August,16.22860421021471,0.005980339218182541
-0.7010416666666667,37.61979166666667,18.959999084472656,September,16.22860421021471,0.0024865840160257216
-0.6989583333333333,37.61979166666667,21.510000228881836,July,16.404700406372772,0.062289276612021945
-0.6989583333333333,37.61979166666667,21.510000228881836,August,16.404700406372772,0.0058547906516206415
-0.6989583333333333,37.61979166666667,21.510000228881836,September,16.404700406372772,0.0024368666592009956
-0.696875,37.61979166666667,23.920000076293945,July,16.580967748218683,0.05978533188343959
-0.696875,37.61979166666667,23.920000076293945,August,16.580967748218683,0.0057327356389460845
-0.696875,37.61979166666667,23.920000076293945,September,16.580967748218683,0.0023885031453768388
-0.6947916666666667,37.61979166666667,25.809999465942383,July,16.757400834938924,0.057389620834460434
-0.6947916666666667,37.61979166666667,25.809999465942383,August,16.757400834938924,0.005614071828297483
-0.6947916666666667,37.61979166666667,25.809999465942383,September,16.757400834938924,0.0023414548702467173
-0.6927083333333334,37.61979166666667,27.549999237060547,July,16.933994485826453,0.05509727725172427
-0.6927083333333334,37.61979166666667,27.549999237060547,August,16.933994485826453,0.005498699455213584
-0.6927083333333334,37.61979166666667,27.549999237060547,September,16.933994485826453,0.0022956841605653
-0.690625,37.61979166666667,29.729999542236328,July,17.110743729424208,0.05290365153294457
-0.690625,37.61979166666667,29.729999542236328,August,17.110743729424208,0.005386521309062684
-0.690625,37.61979166666667,29.729999542236328,September,17.110743729424208,0.0022511542640252335
-0.6885416666666667,37.61979166666667,31.940000534057617,July,17.287643793299186,0.05080430183837361
-0.6885416666666667,37.61979166666667,31.940000534057617,August,17.287643793299186,0.005277442697947663
-0.6885416666666667,37.61979166666667,31.940000534057617,September,17.287643793299186,0.00220782933850945
-0.6864583333333334,37.61979166666667,36,July,17.464690094384682,0.04879498551858854
-0.6864583333333334,37.61979166666667,36,August,17.464690094384682,0.005171371412188857
-0.6864583333333334,37.61979166666667,36,September,17.464690094384682,0.002165674440751012
-0.6843750000000001,37.61979166666667,42.02000045776367,July,17.6418782298744,0.04687165081924842
-0.6843750000000001,37.61979166666667,42.02000045776367,August,17.6418782298744,0.005068217686647884
-0.6843750000000001,37.61979166666667,42.02000045776367,September,17.6418782298744,0.0021246555145009232
-0.6822916666666667,37.61979166666667,55.619998931884766,July,17.819203968622173,0.04503042886048457
-0.6822916666666667,37.61979166666667,55.619998931884766,August,17.819203968622173,0.004967894161928227
-0.6822916666666667,37.61979166666667,55.619998931884766,September,17.819203968622173,0.0020847393782100457
-0.6802083333333334,37.61979166666667,68.48999786376953,July,17.996663243022507,0.04326762588937603
-0.6802083333333334,37.61979166666667,68.48999786376953,August,17.996663243022507,0.004870315844666282
-0.6802083333333334,37.61979166666667,68.48999786376953,September,17.996663243022507,0.002045893712306606
-0.6781250000000001,37.61979166666667,73.86000061035156,July,18.174252141333824,0.04157971580201799
-0.6781250000000001,37.61979166666667,73.86000061035156,August,18.174252141333824,0.004775400066989852
-0.6781250000000001,37.61979166666667,73.86000061035156,September,18.174252141333824,0.0020080870460942274
-0.6760416666666668,37.61979166666667,78.18000030517578,July,18.351966900422898,0.03996333293117683
-0.6760416666666668,37.61979166666667,78.18000030517578,August,18.351966900422898,0.004683066445233711
-0.6760416666666668,37.61979166666667,78.18000030517578,September,18.351966900422898,0.001971288744301281
-0.6739583333333334,37.61979166666667,83.279998779296875,July,18.529803898907378,0.03841526509535059
-0.6739583333333334,37.61979166666667,83.279998779296875,August,18.529803898907378,0.004593236838035742
-0.6739583333333334,37.61979166666667,83.279998779296875,September,18.529803898907378,0.0019354689933275071
-0.7093750000000001,37.61770833333334,11.581000328063965,July,15.457453723180391,0.08792393861470377
-0.7093750000000001,37.61770833333334,11.581000328063965,August,15.457453723180391,0.007423653538633445
-0.7093750000000001,37.61770833333334,11.581000328063965,September,15.457453723180391,0.0030729445124165426
-0.7072916666666668,37.61770833333334,14.90999984741211,July,15.633580786173614,0.08430550935579079
-0.7072916666666668,37.61770833333334,14.90999984741211,August,15.633580786173614,0.007261541194035539
-0.7072916666666668,37.61770833333334,14.90999984741211,September,15.633580786173614,0.003008908511038153
-0.7052083333333334,37.61770833333334,16.540000915527344,July,15.809886714469226,0.08084522803378194
-0.7052083333333334,37.61770833333334,16.540000915527344,August,15.809886714469226,0.0071039242855452265
-0.7052083333333334,37.61770833333334,16.540000915527344,September,15.809886714469226,0.0029466062495599483
-0.703125,37.61770833333334,18.670000076293945,July,15.986365590127047,0.07753600383200156
-0.703125,37.61770833333334,18.670000076293945,August,15.986365590127047,0.006950674298903595
-0.703125,37.61770833333334,18.670000076293945,September,15.986365590127047,0.002885989584519011
-0.7010416666666667,37.61770833333334,21.190000534057617,July,16.16301174798617,0.07437105604991885
-0.7010416666666667,37.61770833333334,21.190000534057617,August,16.16301174798617,0.006801665830379485
-0.7010416666666667,37.61770833333334,21.190000534057617,September,16.16301174798617,0.0028270114811704636
-0.6989583333333333,37.61770833333334,23.65999984741211,July,16.339819762611196,0.07134390197450248
-0.6989583333333333,37.61770833333334,23.65999984741211,August,16.339819762611196,0.0066567765548881525
-0.6989583333333333,37.61770833333334,23.65999984741211,September,16.339819762611196,0.002769626004635615
-0.696875,37.61770833333334,25.329999923706055,July,16.51678443600898,0.06844834507344577
-0.696875,37.61770833333334,25.329999923706055,August,16.51678443600898,0.006515887191130101
-0.696875,37.61770833333334,25.329999923706055,September,16.51678443600898,0.002713788309865884
-0.6947916666666667,37.61770833333334,27.56999969482422,July,16.693900786082825,0.06567846351785414
-0.6947916666666667,37.61770833333334,27.56999969482422,August,16.693900786082825,0.006378881464047401
-0.6947916666666667,37.61770833333334,27.56999969482422,September,16.693900786082825,0.0026594546305289068
-0.6927083333333334,37.61770833333334,30.010000228881836,July,16.871164035766014,0.063028599040496
-0.6927083333333334,37.61770833333334,30.010000228881836,August,16.871164035766014,0.006245646064934691
-0.6927083333333334,37.61770833333334,30.010000228881836,September,16.871164035766014,0.0026065822669410835
-0.690625,37.61770833333334,31.989999771118164,July,17.048569602786753,0.06049334613342371
-0.690625,37.61770833333334,31.989999771118164,August,17.048569602786753,0.006116070609517614
-0.690625,37.61770833333334,31.989999771118164,September,17.048569602786753,0.002555129573162599
-0.6885416666666667,37.61770833333334,35.4900016784668,July,17.226113090035838,0.058067541586351384
-0.6885416666666667,37.61770833333334,35.4900016784668,August,17.226113090035838,0.005990047594251868
-0.6885416666666667,37.61770833333334,35.4900016784668,September,17.226113090035838,0.0025050559433476343
-0.6864583333333334,37.61770833333334,39.459999084472656,July,17.40379027647491,0.055746254365878524
-0.6864583333333334,37.61770833333334,39.459999084472656,August,17.40379027647491,0.005867472351084077
-0.6864583333333334,37.61770833333334,39.459999084472656,September,17.40379027647491,0.002456321797438406
-0.6843750000000001,37.61770833333334,48.70000076293945,July,17.581597108585626,0.0535247758335313
-0.6843750000000001,37.61770833333334,48.70000076293945,August,17.581597108585626,0.005748243000867612
-0.6843750000000001,37.61770833333334,48.70000076293945,September,17.581597108585626,0.002408888566273739
-0.6822916666666667,37.61770833333334,61.810001373291016,July,17.75952969227775,0.0513986103005924
-0.6822916666666667,37.61770833333334,61.810001373291016,August,17.75952969227775,0.005632260405677873
-0.6822916666666667,37.61770833333334,61.810001373291016,September,17.75952969227775,0.0023627186762041133
-0.6802083333333334,37.61770833333334,72.1500015258789,July,17.937584285270347,0.04936346591504044
-0.6802083333333334,37.61770833333334,72.1500015258789,August,17.937584285270347,0.005519428120154083
-0.6802083333333334,37.61770833333334,72.1500015258789,September,17.937584285270347,0.0023177755332584485
-0.6781250000000001,37.61770833333334,77.339996337890625,July,18.115757289896656,0.04741524587589972
-0.6781250000000001,37.61770833333334,77.339996337890625,August,18.115757289896656,0.005409652342020682
-0.6781250000000001,37.61770833333334,77.339996337890625,September,18.115757289896656,0.002274023506918785
-0.7135416666666667,37.61562500000001,9.444000244140623,July,15.038796056125936,0.11081264307550517
-0.7135416666666667,37.61562500000001,9.444000244140623,August,15.038796056125936,0.00892297008737286
-0.7135416666666667,37.61562500000001,9.444000244140623,September,15.038796056125936,0.0036846231261935037
-0.7114583333333334,37.61562500000001,11,July,15.215324975188247,0.1061898078008588
-0.7114583333333334,37.61562500000001,11,August,15.215324975188247,0.008723384398492256
-0.7114583333333334,37.61562500000001,11,September,15.215324975188247,0.0036058928051225184
-0.7093750000000001,37.61562500000001,12.739999771118164,July,15.392028469633457,0.10177019935673183
-0.7093750000000001,37.61562500000001,12.739999771118164,August,15.392028469633457,0.008529300956048579
-0.7093750000000001,37.61562500000001,12.739999771118164,September,15.392028469633457,0.003529277806275047
-0.7072916666666668,37.61562500000001,15.09000015258789,July,15.56890059520714,0.09754471068160579
-0.7072916666666668,37.61562500000001,15.09000015258789,August,15.56890059520714,0.00834056497721652
-0.7072916666666668,37.61562500000001,15.09000015258789,September,15.56890059520714,0.0034547204063169606
-0.7052083333333334,37.61562500000001,17.739999771118164,July,15.745935669185329,0.09350463091911826
-0.7052083333333334,37.61562500000001,17.739999771118164,August,15.745935669185329,0.008157025335879765
-0.7052083333333334,37.61562500000001,17.739999771118164,September,15.745935669185329,0.003382164176892201
-0.703125,37.61562500000001,20.299999237060547,July,15.923128256449422,0.08964163011561026
-0.703125,37.61562500000001,20.299999237060547,August,15.923128256449422,0.007978534531433195
-0.703125,37.61562500000001,20.299999237060547,September,15.923128256449422,0.0033115539767557055
-0.7010416666666667,37.61562500000001,22.63999938964844,July,16.10047315641193,0.08594774430035088
-0.7010416666666667,37.61562500000001,22.63999938964844,August,16.10047315641193,0.007804948653222017
-0.7010416666666667,37.61562500000001,22.63999938964844,September,16.10047315641193,0.003242835942185055
-0.6989583333333333,37.61562500000001,24.43000030517578,July,16.2779653907463,0.082415360962406925
-0.6989583333333333,37.61562500000001,24.43000030517578,August,16.2779653907463,0.00763612734110343
-0.6989583333333333,37.61562500000001,24.43000030517578,September,16.2779653907463,0.0031759574758486917
-0.696875,37.61562500000001,26.65999984741211,July,16.455600191863365,0.07903720493516335
-0.696875,37.61562500000001,26.65999984741211,August,16.455600191863365,0.00747193374262349
-0.696875,37.61562500000001,26.65999984741211,September,16.455600191863365,0.0031108672343138047
-0.6947916666666667,37.61562500000001,29.6200008392334,July,16.633372992088688,0.07580632469515958
-0.6947916666666667,37.61562500000001,29.6200008392334,August,16.633372992088688,0.007312234467168414
