fecha,mes,muestreador,toponimia,localidad,sitio,transecto,distancia_localidad_km,distance,day,num_mes,month,orientation,density,size,number
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,38,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,40,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,42,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,43,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,44,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,45,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,46,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,48,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,50,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,52,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,54,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,55,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,56,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,60,0
2014-08-13,Agosto,Kilian,Portman Norte,Portman,1,6,4.4,4.4,13,2,August,E,0,65,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,10,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,11,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,12,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,13,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,14,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,15,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,16,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,17,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,18,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,19,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,20,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,22,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,24,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,25,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,26,16
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,27,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,28,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,30,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,32,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,33,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,34,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,35,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,36,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,37,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,38,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,40,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,42,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,43,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,44,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,45,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,46,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,48,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,50,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,52,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,54,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,55,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,56,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,60,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,1,4.4,4.4,13,2,August,E,3.2,65,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,10,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,11,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,12,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,13,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,14,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,15,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,16,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,17,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,18,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,19,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,20,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,22,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,24,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,25,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,26,4
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,27,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,28,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,30,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,32,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,33,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,34,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,35,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,36,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,37,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,38,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,40,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,42,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,43,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,44,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,45,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,46,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,48,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,50,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,52,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,54,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,55,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,56,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,60,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,2,4.4,4.4,13,2,August,E,0.8,65,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,10,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,11,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,12,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,13,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,14,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,15,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,16,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,17,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,18,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,19,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,20,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,22,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,24,1
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,25,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,26,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,27,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,28,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,30,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,32,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,33,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,34,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,35,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,36,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,37,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,38,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,40,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,42,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,43,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,44,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,45,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,46,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,48,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,50,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,52,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,54,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,55,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,56,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,60,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,3,4.4,4.4,13,2,August,E,0.2,65,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,10,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,11,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,12,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,13,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,14,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,15,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,16,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,17,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,18,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,19,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,20,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,22,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,24,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,25,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,26,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,27,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,28,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,30,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,32,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,33,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,34,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,35,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,36,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,37,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,38,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,40,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,42,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,43,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,44,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,45,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,46,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,48,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,50,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,52,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,54,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,55,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,56,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,60,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,4,4.4,4.4,13,2,August,E,0,65,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,10,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,11,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,12,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,13,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,14,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,15,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,16,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,17,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,18,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,19,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,20,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,22,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,24,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,25,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,26,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,27,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,28,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,30,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,32,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,33,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,34,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,35,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,36,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,37,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,38,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,40,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,42,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,43,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,44,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,45,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,46,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,48,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,50,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,52,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,54,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,55,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,56,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,60,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,5,4.4,4.4,13,2,August,E,0,65,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,10,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,11,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,12,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,13,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,14,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,15,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,16,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,17,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,18,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,19,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,20,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,22,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,24,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,25,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,26,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,27,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,28,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,30,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,32,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,33,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,34,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,35,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,36,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,37,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,38,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,40,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,42,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,43,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,44,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,45,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,46,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,48,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,50,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,52,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,54,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,55,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,56,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,60,0
2014-08-13,Agosto,Pablo A,Portman Sur,Portman,2,6,4.4,4.4,13,2,August,E,0,65,0
